time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T10:13:00-05:00,44.8,44.8116,44.8,44.8116,400,1334.95,1275709.185,43.55384542,40.97748131,NaN,NaN
2022-01-14T10:14:00-05:00,44.78,44.79,44.6823,44.74,2649,1442.4,1275898.575,40.5884792,40.36899099,NaN,NaN
2022-01-14T10:15:00-05:00,44.74,44.95,44.74,44.945,6000,1712.4,1281612.861,50.89678476,40.88938089,NaN,NaN
2022-01-14T10:16:00-05:00,44.8804,45.01,44.8804,44.99,5183,1956.55,1285196.169,52.83147845,41.92828832,NaN,NaN
2022-01-14T10:17:00-05:00,45.01,45.0459,44.99,45.0459,2222,1912.25,1287418.169,55.19320773,43.49055839,NaN,NaN
2022-01-14T10:18:00-05:00,44.99,45.084,44.99,45.05,314,1912.95,1287505.021,55.36971567,45.2293044,NaN,NaN
2022-01-14T10:19:00-05:00,45.2378,45.2378,45.14,45.14,1300,1866.35,1286205.021,59.17181768,47.25773808,NaN,NaN
2022-01-14T10:20:00-05:00,45.12,45.12,45.11,45.11,400,1846.35,1285805.021,57.41595663,48.55048804,NaN,NaN
2022-01-14T10:21:00-05:00,45.0439,45.0439,45.0105,45.0341,583,1529.9,1286045.901,53.12111073,49.20401819,NaN,NaN
2022-01-14T10:22:00-05:00,44.945,44.945,44.83,44.83,1130,1501.75,1284915.901,43.66281972,49.12879087,NaN,NaN
2022-01-14T10:23:00-05:00,44.87,44.885,44.855,44.855,1500,1483.05,1283415.901,44.95564547,49.28121275,NaN,NaN
2022-01-14T10:24:00-05:00,44.73,44.755,44.7006,44.7006,620,1495.65,1282795.901,39.00270443,48.97614919,NaN,NaN
2022-01-14T10:25:00-05:00,44.68,44.77,44.68,44.735,1900,1563.15,1283218.123,40.88102649,48.54079611,NaN,NaN
2022-01-14T10:26:00-05:00,44.705,44.705,44.62,44.64,1101,1592.45,1282635.241,37.45117893,48.14969795,NaN,NaN
2022-01-14T10:27:00-05:00,44.6756,44.6756,44.6604,44.6604,270,1535.25,1282365.241,38.64164757,47.79882668,NaN,NaN
2022-01-14T10:28:00-05:00,44.72,44.72,44.6805,44.6805,1050,1535.45,1281315.241,39.8562658,47.74652572,NaN,NaN
2022-01-14T10:29:00-05:00,44.65,44.74,44.64,44.68,1050,1572.95,1281105.241,39.83514107,46.95640831,NaN,NaN
2022-01-14T10:30:00-05:00,44.62,44.62,44.5408,44.5408,450,1560.45,1280655.241,34.37296822,45.6379433,NaN,NaN
2022-01-14T10:31:00-05:00,44.5955,44.5955,44.5051,44.5051,1400,1566,1279255.241,33.11871222,44.06119362,NaN,NaN
2022-01-14T10:32:00-05:00,44.46,44.46,44.46,44.46,300,1491.1,1279255.241,31.55234427,42.3599528,NaN,NaN
2022-01-14T10:33:00-05:00,44.3901,44.5,44.39,44.5,1461,1544.15,1280716.241,34.51075497,40.59844832,NaN,NaN
2022-01-14T10:34:00-05:00,44.5,44.59,44.5,44.58,1875,1505.45,1282174.574,40.08810172,39.3607444,NaN,NaN
2022-01-14T10:35:00-05:00,44.5374,44.5374,44.53,44.53,1060,1258.45,1281114.574,37.91474743,38.27457559,NaN,NaN
2022-01-14T10:36:00-05:00,44.52,44.52,44.51,44.51,300,1014.3,1280814.574,37.0494966,37.80219537,NaN,NaN
2022-01-14T10:37:00-05:00,44.4,44.4,44.4,44.4,200,913.2,1280814.574,32.63783159,36.92235152,NaN,NaN
2022-01-14T10:38:00-05:00,44.42,44.43,44.42,44.42,1406,967.8,1279408.574,34.17262093,36.57734556,NaN,NaN
2022-01-14T10:40:00-05:00,44.48,44.48,44.44,44.45,4864,1146,1276976.574,36.50940226,36.26508668,NaN,NaN
2022-01-14T10:41:00-05:00,44.43,44.5,44.43,44.46,600,1156,1276890.86,37.30828872,36.25488024,NaN,NaN
2022-01-14T10:42:00-05:00,44.49,44.49,44.4716,44.4834,1200,1186.85,1277229.99,39.23505612,36.29726657,NaN,NaN
2022-01-14T10:43:00-05:00,44.47,44.47,44.47,44.47,100,1135.35,1277229.99,38.50524136,36.20076482,NaN,NaN
2022-01-14T10:44:00-05:00,44.41,44.4101,44.39,44.4101,500,1085.35,1277729.99,35.34063688,35.87972881,NaN,NaN
2022-01-14T10:45:00-05:00,44.3966,44.3966,44.37,44.37,300,1069.35,1277429.99,33.36377208,35.80764337,NaN,NaN
2022-01-14T10:46:00-05:00,44.35,44.35,44.3017,44.32,2700,1109.35,1276775.953,31.03281596,35.65865078,NaN,NaN
2022-01-14T10:47:00-05:00,44.3,44.38,44.3,44.37,1300,1119.3,1277750.953,35.85874662,35.96625094,NaN,NaN
2022-01-14T10:48:00-05:00,44.43,44.51,44.42,44.42,1490,1180.3,1276260.953,40.35352275,36.3835915,NaN,NaN
2022-01-14T10:49:00-05:00,44.5,44.5,44.5,44.5,100,1132.8,1276260.953,46.77969879,36.86156272,NaN,NaN
2022-01-14T10:52:00-05:00,44.34,44.34,44.3,44.3,640,1112.3,1275620.953,36.26155816,36.74347777,NaN,NaN
